C.D.S.  -  SIMBAD4 rel 1.8  -  2024.03.27CET20:58:42

coord 14 29 42.9461331854-62 40 46.164680672 (ICRS, J2000, 2000.0), radius: 50 arcmin
-------------------------------------------------------------------------------------

Number of objects : 2680

 #  |dist(asec)|            identifier             |typ|       coord1 (ICRS,J2000/2000)        |  Mag U  |  Mag B  |  Mag V  |  Mag R  |  Mag I  |  spec. type   |#bib|#not
----|----------|-----------------------------------|---|---------------------------------------|---------|---------|---------|---------|---------|---------------|----|----
2269|   2747.76|TYC 9010-4844-1                    |*  |14 30 35.5865716176 -63 26 10.539142332|     ~   |12.38    |11.56    |     ~   |     ~   |~              |   0|   0
2270|   2748.23|[KC2019] Theia 1119                |As*|14 33 16.43 -63 19 38.6                |     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2271|   2748.66|2MASS J14241462-6215058            |LP?|14 24 14.6293631802 -62 15 05.830038086|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2272|   2749.03|2MASS J14342282-6208228            |LP?|14 34 22.8555983621 -62 08 22.931721294|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2273|   2749.77|2MASS J14241830-6214274            |Mi*|14 24 18.3028255470 -62 14 27.481044775|     ~   |     ~   |     ~   |     ~   |17.178   |~              |   2|   0
2274|   2750.85|TYC 9010-3619-1                    |*  |14 23 23.9751149160 -62 55 50.751072696|     ~   |13.16    |11.29    |     ~   |     ~   |~              |   0|   0
2275|   2751.68|2MASS J14303091-6155148            |LP?|14 30 30.9067279600 -61 55 14.879853938|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2276|   2752.50|2MASS J14340488-6206218            |LP?|14 34 04.8952025956 -62 06 21.890277715|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2277|   2753.02|2MASS J14313723-6156509            |LP?|14 31 37.2443158056 -61 56 50.890811652|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2278|   2753.33|Gaia DR3 5877571592515114240       |RR*|14 32 18.3174975920 -61 58 34.461555181|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   0|   0
2279|   2753.56|2MASS J14291198-6155010            |LP?|14 29 11.9902765853 -61 55 01.075101103|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2280|   2754.54|2MASS J14233576-6259311            |LP?|14 23 35.7702662316 -62 59 31.075196890|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2281|   2755.91|2MASS J14231507-6229566            |LP?|14 23 15.0880195985 -62 29 56.586299858|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2282|   2756.29|2MASS J14355371-6223563            |LP?|14 35 53.7269884939 -62 23 56.345116089|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2283|   2757.94|UCAC4 135-114790                   |SB*|14 24 17.6858355855 -63 07 59.903353200|     ~   |     ~   |     ~   |13.832   |     ~   |~              |   0|   0
2284|   2758.27|TYC 9010-4050-1                    |*  |14 23 29.3886086832 -62 24 39.486707928|     ~   |12.54    |10.46    |     ~   |     ~   |~              |   2|   0
2285|   2759.31|2MASS J14241553-6214382            |LP?|14 24 15.5329456975 -62 14 38.227294139|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2286|   2759.80|2MASS J14284167-6155195            |LP?|14 28 41.6681520344 -61 55 19.635758844|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2287|   2760.22|2MASS J14355361-6223441            |LP?|14 35 53.6232627425 -62 23 44.220061465|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2288|   2760.33|2MASS J14345458-6310046            |LP*|14 34 54.5830519589 -63 10 04.749843276|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2289|   2760.33|TYC 9011-4201-1                    |*  |14 36 21.1430979120 -62 35 56.056158240|     ~   |12.37    |12.50    |     ~   |     ~   |~              |   1|   0
2290|   2761.00|2MASS J14361217-6252264            |LP*|14 36 12.1754461312 -62 52 26.264338470|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2291|   2761.18|2MASS J14253857-6204299            |LP?|14 25 38.5760514670 -62 04 29.904029823|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2292|   2761.60|2MASS J14322389-6158423            |LP?|14 32 23.8931596223 -61 58 42.345930752|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2293|   2761.86|2MASS J14344438-6210437            |LP?|14 34 44.3888325165 -62 10 43.823882409|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2294|   2761.87|2MASS J14230435-6236058            |LP?|14 23 04.3604264614 -62 36 05.788255227|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2295|   2762.41|TYC 9010-178-1                     |*  |14 32 23.2056106824 -61 58 39.344571192|     ~   |12.90    |12.06    |     ~   |     ~   |~              |   1|   0
2296|   2762.56|2MASS J14340220-6205524            |*  |14 34 02.2005752025 -62 05 52.437573698|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2297|   2762.65|2MASS J14342437-6208142            |LP?|14 34 24.3783853075 -62 08 14.327161897|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2298|   2764.54|2MASS J14230154-6242490            |Mi*|14 23 01.5401589670 -62 42 48.941026955|     ~   |     ~   |     ~   |     ~   |14.985   |~              |   2|   0
2299|   2765.11|2MASS J14233173-6223405            |LP?|14 23 31.7347040353 -62 23 40.394289244|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2300|   2765.21|2MASS J14302113-6326390            |LP?|14 30 21.1469743351 -63 26 39.160772673|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2301|   2765.54|2MASS J14361075-6253216            |LP?|14 36 10.7547526708 -62 53 21.779223979|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2302|   2765.73|2MASS J14233927-6300511            |LP?|14 23 39.2675251385 -63 00 51.051660755|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2303|   2767.43|2MASS J14351775-6215391            |LP?|14 35 17.7485038876 -62 15 39.170169273|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2304|   2767.60|2MASS J14343719-6209394            |Mi*|14 34 37.1794458696 -62 09 39.432752171|     ~   |     ~   |     ~   |     ~   |13.579   |~              |   2|   0
2305|   2767.94|TYC 9010-4213-1                    |*  |14 26 53.3958358536 -61 59 02.757918912|     ~   |12.66    |12.75    |     ~   |     ~   |~              |   1|   0
2306|   2768.08|Gaia DR3 5853400341273782656       |Pu*|14 23 57.6213672540 -63 04 50.880932959|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   0|   0
2307|   2768.39|IRAS 14306-6301                    |LP?|14 34 27.1372580976 -63 13 42.843863712|     ~   |     ~   |     ~   |14.140   |     ~   |~              |   2|   0
2308|   2769.07|2MASS J14272568-6324132            |LP?|14 27 25.6782364944 -63 24 13.189668379|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2309|   2769.38|TYC 9011-181-1                     |*  |14 35 17.6806975464 -63 06 47.221413480|     ~   |11.09    |10.67    |     ~   |     ~   |~              |   0|   0
2310|   2769.60|TYC 9011-3985-1                    |*  |14 36 21.1266382776 -62 34 44.230040688|     ~   |12.09    |12.06    |     ~   |     ~   |~              |   0|   0
2311|   2771.17|2MASS J14242049-6308482            |LP?|14 24 20.4925683877 -63 08 48.235936607|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2312|   2771.58|Gaia DR3 5853401749998281984       |WD?|14 23 38.7271355361 -63 00 56.966305791|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2313|   2772.16|2MASS J14242498-6309299            |LP?|14 24 24.9867687392 -63 09 29.810500782|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2314|   2772.34|TYC 9010-87-1                      |*  |14 23 05.4131842896 -62 33 57.107945844|     ~   |10.78    |10.33    |     ~   |     ~   |~              |   0|   0
2315|   2773.51|2MASS J14340433-6205508            |LP?|14 34 04.3406712871 -62 05 50.837826941|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2316|   2773.76|2MASS J14342596-6313582            |LP?|14 34 25.9699420624 -63 13 58.239311452|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2317|   2773.98|2MASS J14362523-6244047            |LP?|14 36 25.2288211718 -62 44 04.762916371|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2318|   2774.65|2MASS J14362359-6236216            |LP?|14 36 23.6574040405 -62 36 21.925341395|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2319|   2774.81|2MASS J14231240-6229531            |Mi*|14 23 12.3976253692 -62 29 53.182697772|     ~   |     ~   |     ~   |     ~   |15.623   |~              |   2|   0
2320|   2774.82|2MASS J14354067-6302335            |Mi*|14 35 40.6585063923 -63 02 33.684666906|     ~   |     ~   |     ~   |     ~   |14.374   |~              |   2|   0
2321|   2774.98|2MASS J14231174-6230103            |LP?|14 23 11.7497957517 -62 30 10.286590323|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2322|   2775.28|2MASS J14253508-6204310            |LP?|14 25 35.0765361015 -62 04 31.099472512|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2323|   2776.23|2MASS J14312793-6325290            |LP*|14 31 27.9323157140 -63 25 29.113591041|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2324|   2776.69|2MASS J14230711-6250154            |LP?|14 23 07.1192947809 -62 50 15.417192280|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2325|   2776.86|2MASS J14332283-6202089            |LP?|14 33 22.8422797813 -62 02 08.963105880|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2326|   2776.99|TYC 9011-4205-1                    |*  |14 36 23.8670254656 -62 36 13.708369692|     ~   |13.21    |12.56    |     ~   |     ~   |~              |   1|   0
2327|   2777.45|2MASS J14230014-6238417            |LP*|14 23 00.1404550948 -62 38 41.759182662|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2328|   2777.75|2MASS J14361223-6229080            |LP?|14 36 12.2099263724 -62 29 08.002849567|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2329|   2778.38|2MASS J14270648-6158103            |LP?|14 27 06.4769394915 -61 58 10.536924403|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2330|   2778.46|2MASS J14312714-6156044            |Mi*|14 31 27.1581421807 -61 56 04.344874402|     ~   |     ~   |     ~   |     ~   |16.392   |~              |   2|   0
2331|   2781.65|TYC 9010-872-1                     |*  |14 31 52.3757525544 -63 24 44.971572240|     ~   |11.81    |11.32    |     ~   |     ~   |~              |   0|   0
2332|   2783.16|2MASS J14344121-6209471            |LP?|14 34 41.2277582617 -62 09 47.215541147|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2333|   2783.62|TYC 9010-3332-1                    |*  |14 24 31.1977279728 -62 11 34.938910644|     ~   |12.34    |11.85    |     ~   |     ~   |~              |   1|   0
2334|   2783.64|Gaia DR3 5853400547408996224       |RR*|14 23 50.3874744730 -63 03 57.077482258|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   0|   0
2335|   2783.69|TYC 9010-3906-1                    |*  |14 33 22.2068842320 -62 01 57.926989452|     ~   |12.15    |12.00    |     ~   |     ~   |~              |   0|   0
2336|   2784.71|TYC 9011-1669-1                    |*  |14 35 23.3161003728 -63 06 16.797915180|     ~   |10.90    |10.69    |     ~   |     ~   |~              |   0|   0
2337|   2785.33|Gaia DR3 5854153609755706752       |LP?|14 23 18.1596375866 -62 55 40.484168657|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2338|   2785.83|2MASS J14265459-6158391            |LP?|14 26 54.5897896165 -61 58 39.178247718|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2339|   2786.00|HD 127004                          |*  |14 31 33.6179677512 -63 25 28.685310420|     ~   |10.50    |10.37    |     ~   |     ~   |A2/3(IV)       |   2|   0
2340|   2786.08|TYC 9010-16-1                      |Pu*|14 32 09.8781188808 -61 57 34.990171560|     ~   |12.75    |12.08    |     ~   |     ~   |~              |   1|   0
2341|   2786.55|2MASS J14342226-6314403            |LP*|14 34 22.2631123855 -63 14 40.348870085|     ~   |     ~   |     ~   |15.683   |     ~   |~              |   2|   0
2342|   2786.77|2MASS J14273983-6156347            |LP?|14 27 39.8314647445 -61 56 34.779797363|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2343|   2787.05|UCAC4 134-118725                   |SB*|14 33 09.8429803287 -63 20 51.305614004|     ~   |     ~   |     ~   |13.200   |     ~   |~              |   0|   0
2344|   2787.09|IRAS 14192-6222                    |LP?|14 23 00.8276512992 -62 35 57.121216008|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2345|   2787.43|2MASS J14330988-6320515            |** |14 33 09.88680 -63 20 51.5760          |     ~   |     ~   |     ~   |     ~   |     ~   |~              |   0|   0
2346|   2789.31|UCAC4 134-118730                   |*  |14 33 10.1997904033 -63 20 52.501602563|     ~   |     ~   |     ~   |14.083   |     ~   |~              |   0|   0
2347|   2789.32|2MASS J14261249-6320395            |LP*|14 26 12.5005974570 -63 20 39.592073330|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2348|   2790.25|TYC 9010-3516-1                    |*  |14 25 29.8837261728 -62 04 40.825293888|     ~   |11.35    |11.14    |     ~   |     ~   |~              |   1|   0
2349|   2790.70|2MASS J14321198-6157359            |LP?|14 32 11.9986050425 -61 57 35.894203368|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2350|   2791.16|2MASS J14260839-6320247            |LP?|14 26 08.3989082394 -63 20 24.765587896|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2351|   2791.76|2MASS J14275545-6325405            |LP*|14 27 55.4451867623 -63 25 40.612426002|     ~   |     ~   |     ~   |15.204   |     ~   |~              |   2|   0
2352|   2792.38|2MASS J14354819-6301301            |LP*|14 35 48.2094049179 -63 01 30.371555052|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2353|   2793.15|2MASS J14310893-6155181            |LP?|14 31 08.9344439494 -61 55 18.114232231|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2354|   2793.22|2MASS J14303799-6154395            |LP?|14 30 37.9971181997 -61 54 39.448794888|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2355|   2793.22|TYC 9010-1054-1                    |*  |14 24 08.5906940856 -62 14 48.497755308|     ~   |12.62    |11.36    |     ~   |     ~   |~              |   1|   0
2356|   2794.16|TYC 9010-1183-1                    |*  |14 31 50.0410275144 -63 25 03.391240944|     ~   |11.24    |11.11    |     ~   |     ~   |~              |   0|   0
2357|   2794.73|TYC 9010-2363-1                    |*  |14 23 05.8468838856 -62 51 02.896937856|     ~   |12.30    |12.29    |     ~   |     ~   |~              |   0|   0
2358|   2794.91|2MASS J14233264-6300229            |LP?|14 23 32.6461188629 -63 00 22.841180943|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2359|   2795.24|Gaia DR3 5853381065426604416       |RR*|14 25 24.5926744386 -63 16 57.447198917|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   0|   0
2360|   2795.37|TYC 9010-934-1                     |*  |14 27 35.7184498632 -61 56 35.151405144|     ~   |12.14    |11.99    |     ~   |     ~   |~              |   1|   0
2361|   2796.34|2MASS J14350906-6213225            |LP?|14 35 09.0728951377 -62 13 22.688738153|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2362|   2797.31|TYC 9010-3500-1                    |*  |14 24 37.1964308544 -62 10 24.432401892|     ~   |12.02    |11.26    |     ~   |     ~   |~              |   2|   0
2363|   2797.40|2MASS J14231811-6226200            |LP?|14 23 18.1307688912 -62 26 20.023080299|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
2364|   2798.60|2MASS J14241378-6308328            |LP?|14 24 13.7920499721 -63 08 32.809315339|     ~   |     ~   |     ~   |     ~   |     ~   |~              |   1|   0
